age	marital	address	income	inccat	car	carcat	ed	employ	retire	empcat	gender	reside	wireless	multline	voice	pager	internet	callid	callwait	owntv	ownvcr	owncd	ownpda	ownpc	ownfax	news	response
39	1	14	51	3	26	2	3	13	0	2	f	6	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1
37	1	1	109	4	56	3	5	5	0	2	m	2	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1
45	1	25	258	4	73	3	2	25	0	3	f	2	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1
61	1	10	9	1	5	1	1	16	1	3	f	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
50	0	21	26	2	14	1	1	1	0	1	m	1	0	0	1	0	0	1	1	1	1	1	0	0	0	0	1
45	0	17	144	4	71	3	2	16	0	3	f	1	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1
69	0	2	20	1	10	1	1	1	0	1	f	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
54	0	6	126	4	63	3	2	24	0	3	m	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1
43	0	15	64	3	32	3	2	16	0	3	m	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1
47	1	17	127	4	63	3	3	12	0	2	f	4	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1
33	1	4	136	4	69	3	4	8	0	2	m	2	1	0	0	0	1	1	1	1	1	1	0	1	0	0	1
61	0	36	172	4	87	3	1	28	0	3	f	1	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1
40	1	5	80	4	40	3	5	10	0	2	m	2	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1
52	1	30	108	4	54	3	4	6	0	2	f	3	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1
33	0	6	33	2	17	2	3	0	0	1	m	1	0	0	0	0	1	1	1	1	0	1	1	0	1	1	1
39	1	3	47	2	23	2	2	18	0	3	m	4	0	1	1	1	0	1	0	1	1	1	0	0	0	0	1
48	0	7	120	4	60	3	1	20	0	3	f	1	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0
25	1	6	28	2	14	1	3	2	0	1	f	3	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1
40	0	1	80	4	41	3	1	17	0	3	m	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1
44	0	25	86	4	42	3	1	22	0	3	m	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1
65	1	0	576	4	64	3	4	36	0	3	m	2	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1
49	0	15	98	4	49	3	2	8	0	2	f	1	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1
66	1	41	22	1	11	1	4	0	1	1	m	2	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1
63	1	24	67	3	35	3	4	11	0	2	m	2	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1
30	0	10	28	2	14	1	1	10	0	2	m	1	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1
47	0	15	106	4	53	3	4	10	0	2	f	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1
46	1	15	98	4	48	3	1	20	0	3	m	2	0	1	0	0	0	1	1	1	1	1	0	1	0	0	1
37	0	16	28	2	14	1	1	11	0	2	f	2	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0
28	1	1	42	2	21	2	2	2	0	1	f	3	1	1	0	1	0	0	1	1	1	1	1	1	0	1	1
34	0	9	104	4	53	3	4	0	0	1	m	4	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
45	0	6	52	3	25	2	1	6	0	2	m	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1
47	1	13	40	2	20	2	2	6	0	2	m	2	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1
39	1	11	57	3	29	2	1	17	0	3	f	3	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
32	1	13	99	4	48	3	3	6	0	2	m	6	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
42	0	17	42	2	21	2	4	8	0	2	m	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1
63	1	12	143	4	72	3	1	39	0	3	f	2	0	0	1	1	0	1	1	1	1	1	0	0	1	0	1
30	0	5	50	3	26	2	4	5	0	2	f	4	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1
59	1	38	388	4	73	3	1	42	0	3	m	2	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1
58	1	26	179	4	90	3	1	36	0	3	f	5	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1
53	0	31	393	4	77	3	3	32	0	3	f	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1
56	0	26	21	1	11	1	1	6	0	2	f	1	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1
21	0	0	18	1	9	1	2	1	0	1	f	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
70	1	21	10	1	5	1	3	31	1	3	f	3	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1
43	1	10	72	3	36	3	2	12	0	2	m	2	0	1	0	0	1	1	1	1	1	1	0	0	1	1	1
45	1	4	196	4	98	3	3	21	0	3	f	4	1	0	0	0	9	1	1	1	1	1	0	1	1	0	1
37	0	5	27	2	13	1	3	15	0	3	f	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1
19	1	0	15	1	7	1	2	0	0	1	m	6	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1
57	0	38	23	1	11	1	4	7	1	2	m	4	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
40	0	12	94	4	49	3	2	3	0	1	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
61	0	27	11	1	5	1	3	12	1	2	f	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1
36	1	8	60	3	29	2	2	18	0	3	f	4	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1
25	0	1	18	1	9	1	4	0	0	1	m	4	1	1	0	0	1	0	0	1	1	1	0	1	1	1	1
63	1	14	90	4	45	3	1	24	0	3	f	2	0	0	1	0	0	1	0	1	1	1	0	1	0	0	1
38	1	10	50	3	26	2	4	11	0	2	m	4	1	0	1	0	0	1	1	1	1	1	0	1	0	1	1
38	1	8	76	4	38	3	3	13	0	2	f	2	0	1	0	0	1	0	0	1	1	1	0	0	1	1	1
29	1	4	18	1	9	1	5	0	0	1	m	5	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1
43	0	0	56	3	29	2	4	3	0	1	m	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1
40	0	18	50	3	25	2	4	5	0	2	m	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1
33	1	1	76	4	38	3	4	6	0	2	f	4	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1
36	0	12	36	2	18	2	2	5	0	2	m	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1
22	1	3	20	1	10	1	4	0	0	1	m	5	1	0	1	1	1	0	0	1	1	1	0	0	0	0	1
62	1	32	107	4	55	3	2	18	0	3	f	2	1	1	0	1	0	1	1	1	1	1	1	1	0	0	1
46	0	6	115	4	57	3	2	18	0	3	f	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
52	1	1	23	1	12	1	4	4	0	1	m	3	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1
24	0	1	25	2	12	1	4	1	0	1	m	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1
58	1	10	203	4	79	3	2	38	0	3	m	2	0	1	0	1	0	1	1	1	1	1	1	0	1	0	1
54	0	26	124	4	62	3	3	14	0	2	f	1	1	1	0	0	1	0	0	1	1	1	0	1	0	0	1
50	0	31	304	4	76	3	4	18	0	3	f	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
28	1	6	42	2	21	2	2	8	0	2	m	4	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1
50	0	4	30	2	15	2	1	5	0	2	m	1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1
42	1	22	58	3	29	2	5	2	0	1	f	2	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1
44	1	14	40	2	20	2	1	7	0	2	f	5	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1
54	0	10	89	4	45	3	2	30	0	3	m	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1
40	0	8	33	2	17	2	1	8	0	2	m	4	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1
43	0	15	73	3	36	3	1	21	0	3	m	2	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1
39	0	9	47	2	23	2	4	1	0	1	m	1	1	0	0	0	1	1	0	1	1	1	0	1	0	1	1
38	1	17	82	4	42	3	2	4	0	1	m	2	0	1	0	1	0	1	1	1	1	1	0	0	0	1	1
60	1	7	36	2	18	2	2	6	0	2	m	5	1	0	1	0	1	0	0	1	1	1	0	1	1	1	1
47	0	4	27	2	14	1	1	2	0	1	f	1	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1
36	0	17	71	3	35	3	4	9	0	2	f	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1
30	0	9	51	3	25	2	1	11	0	2	m	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1
50	1	2	173	4	86	3	1	30	0	3	m	4	1	0	0	1	0	1	1	1	1	1	0	0	0	0	1
53	0	6	36	2	18	2	2	4	0	1	m	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
37	0	10	52	3	26	2	2	17	0	3	f	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1
24	1	5	22	1	11	1	4	0	0	1	m	4	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1
52	0	18	46	2	23	2	2	23	0	3	m	1	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0
46	0	7	33	2	17	2	3	0	0	1	f	1	0	0	0	1	0	0	1	1	1	1	0	0	0	1	1
59	0	17	154	4	77	3	3	14	0	2	m	1	0	0	0	0	8	0	1	1	1	1	1	1	0	1	1
55	0	34	221	4	81	3	4	19	0	3	f	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1
32	0	13	29	2	14	1	4	3	0	1	f	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1
36	1	12	53	3	26	2	3	8	0	2	m	3	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
50	0	19	66	3	34	3	3	28	0	3	m	1	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1
60	0	35	102	4	52	3	2	23	0	3	f	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1
21	0	1	14	1	7	1	2	0	0	1	m	4	1	0	0	1	1	1	1	1	1	0	0	0	0	1	1
36	0	1	45	2	22	2	5	8	0	2	m	2	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1
49	0	8	50	3	25	2	1	8	0	2	f	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1
48	0	25	123	4	61	3	4	18	0	3	m	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1
37	1	6	31	2	16	2	3	1	0	1	m	2	1	0	1	0	1	1	0	1	1	1	1	1	0	0	1
41	0	2	29	2	15	2	2	6	0	2	f	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	1
35	0	11	36	2	18	2	1	4	0	1	m	2	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1
45	1	8	32	2	16	2	1	7	0	2	f	4	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
27	0	5	26	2	13	1	2	8	0	2	f	3	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1
34	0	11	24	1	12	1	2	1	0	1	f	1	1	1	0	0	0	0	1	1	1	0	0	0	1	0	1
33	0	5	56	3	28	2	4	3	0	1	m	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22	1	3	20	1	10	1	3	0	0	1	m	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
29	1	2	28	2	14	1	5	1	0	1	f	6	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1
42	0	14	109	4	54	3	2	23	0	3	m	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1
35	1	2	28	2	14	1	1	8	0	2	f	3	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1
37	1	9	59	3	29	2	3	11	0	2	f	4	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1
40	1	10	35	2	17	2	4	6	0	2	f	4	1	1	0	1	1	0	0	1	1	1	0	1	0	0	1
47	1	5	94	4	47	3	1	28	0	3	f	5	0	0	1	0	0	1	1	1	1	1	0	1	0	0	1
38	1	18	30	2	15	1	4	11	0	2	f	6	0	1	0	1	0	0	0	1	1	1	0	1	0	0	0
58	1	21	20	1	10	1	3	25	1	3	f	6	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1
43	1	4	50	3	24	2	4	7	0	2	f	2	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1
49	1	1	37	2	19	2	4	11	0	2	f	2	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0
64	1	31	399	4	74	3	4	27	0	3	m	3	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
38	1	17	44	2	22	2	1	13	0	2	m	2	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
49	0	17	78	4	39	3	1	17	0	3	m	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0
34	1	14	100	4	53	3	4	5	0	2	f	5	1	1	0	1	1	0	0	1	1	1	0	1	1	0	1
34	1	9	30	2	15	1	2	12	0	2	m	2	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1
31	0	10	51	3	26	2	2	10	0	2	f	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	0
29	0	10	91	4	47	3	4	4	0	1	m	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1
40	0	3	65	3	33	3	2	12	0	2	f	2	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1
66	0	27	88	4	42	3	2	17	0	3	f	3	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1
48	1	29	80	4	41	3	1	27	0	3	f	4	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1
21	1	2	14	1	7	1	3	0	0	1	m	3	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
61	1	20	374	4	78	3	2	37	0	3	m	2	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0
27	0	6	67	3	33	3	3	3	0	1	m	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1
54	1	34	25	2	13	1	2	3	0	1	m	2	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0
49	0	18	112	4	55	3	1	24	0	3	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
63	1	4	65	3	33	3	4	9	0	2	f	3	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1
48	0	23	191	4	96	3	4	17	0	3	m	1	1	1	0	0	9	1	1	1	1	1	1	0	0	1	1
26	1	1	19	1	10	1	1	2	0	1	m	2	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1
30	0	5	25	2	13	1	4	7	0	2	m	3	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1
40	1	6	59	3	29	2	3	13	0	2	f	5	1	1	1	0	0	0	0	1	1	1	0	0	0	1	1
70	1	15	9	1	4	1	2	0	1	1	f	2	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1
46	0	26	65	3	33	3	2	13	0	2	f	1	1	0	0	1	0	0	1	1	1	1	0	0	0	0	1
43	0	13	32	2	16	2	3	2	0	1	f	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1
59	1	21	220	4	79	3	4	9	0	2	f	2	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1
30	0	11	35	2	18	2	3	3	0	1	m	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1
37	1	6	31	2	16	2	5	8	0	2	f	5	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1
42	0	14	90	4	46	3	2	17	0	3	f	1	0	0	1	0	0	1	1	1	1	1	0	0	0	0	1
44	0	15	27	2	13	1	2	11	0	2	f	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	1
66	1	12	28	2	14	1	2	6	0	2	f	2	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
38	0	9	93	4	47	3	4	6	0	2	f	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1
46	1	0	68	3	33	3	2	15	0	3	m	4	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1
36	1	13	31	2	16	2	2	1	0	1	f	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1
31	0	11	34	2	17	2	3	4	0	1	f	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0
24	1	4	18	1	9	1	1	0	0	1	f	5	0	0	0	0	8	0	0	1	1	1	0	0	0	0	1
41	0	1	46	2	23	2	1	5	0	2	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
36	1	14	25	2	12	1	4	2	0	1	f	5	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1
56	1	2	22	1	11	1	1	0	0	1	f	3	0	1	0	1	0	0	1	1	1	1	0	1	0	0	1
40	1	16	30	2	15	1	2	2	0	1	f	4	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1
43	0	11	83	4	41	3	2	16	0	3	f	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
61	0	32	29	2	14	1	2	4	0	1	f	2	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1
48	1	0	28	2	14	1	1	3	0	1	f	3	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1
55	0	36	33	2	17	2	1	19	0	3	m	1	0	1	0	1	0	1	0	1	1	1	0	1	0	0	1
23	0	4	22	1	11	1	4	0	0	1	f	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
51	0	10	143	4	71	3	2	23	0	3	m	2	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1
45	0	10	61	3	30	2	2	23	0	3	f	1	1	0	0	0	0	1	1	1	1	1	1	0	1	0	1
50	1	29	86	4	43	3	3	14	0	2	m	4	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1
44	1	21	68	3	34	3	4	0	0	1	m	2	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1
51	1	12	37	2	19	2	4	18	0	3	m	2	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0
35	0	15	34	2	17	2	3	12	0	2	m	3	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1
54	0	14	292	4	72	3	1	37	0	3	f	2	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0
55	0	19	86	4	43	3	5	3	0	1	f	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
23	0	0	28	2	14	1	3	2	0	1	f	1	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1
54	1	30	103	4	52	3	1	29	0	3	f	2	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1
45	0	10	148	4	75	3	3	18	0	3	f	1	1	0	1	0	0	1	1	1	1	1	1	0	0	1	1
32	1	10	18	1	9	1	2	4	0	1	f	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
51	1	21	45	2	24	2	3	10	0	2	m	2	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0
48	1	17	163	4	81	3	4	21	0	3	m	2	1	1	0	0	1	0	1	1	1	1	0	0	1	0	1
40	1	19	29	2	15	1	3	3	0	1	m	3	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1
49	0	27	39	2	20	2	1	20	0	3	m	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1
43	1	15	91	4	45	3	2	24	0	3	m	4	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0
26	0	1	31	2	16	2	1	8	0	2	f	1	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1
41	0	18	152	4	75	3	1	22	0	3	f	5	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
43	1	6	70	3	35	3	2	18	0	3	f	2	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1
30	0	3	25	2	12	1	2	5	0	2	f	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1
41	0	6	90	4	45	3	2	18	0	3	f	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1
37	1	16	46	2	23	2	1	18	0	3	f	7	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1
25	0	4	15	1	7	1	3	0	0	1	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
35	0	10	21	1	10	1	2	0	0	1	f	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1
41	1	14	71	3	36	3	4	9	0	2	f	4	1	1	1	0	1	0	1	1	1	1	0	1	0	0	1
34	0	10	23	1	12	1	2	12	0	2	m	1	1	0	1	0	0	1	1	1	1	1	0	0	0	1	1
19	0	0	14	1	7	1	2	0	0	1	f	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1
34	1	5	41	2	21	2	4	8	0	2	m	2	0	0	1	0	0	0	0	1	1	1	1	1	0	1	1
41	1	10	44	2	22	2	4	17	0	3	f	2	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1
36	0	15	87	4	43	3	4	11	0	2	m	1	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1
28	1	4	68	3	35	3	1	8	0	2	m	6	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1
54	0	5	130	4	65	3	1	33	0	3	f	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
36	1	8	78	4	39	3	2	16	0	3	f	4	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0
57	0	13	1070	4	75	3	3	36	0	3	f	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	1
41	0	16	42	2	22	2	1	21	0	3	m	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1
31	1	3	45	2	23	2	3	1	0	1	m	3	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1
23	1	3	31	2	15	2	4	0	0	1	f	3	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1
54	0	23	151	4	76	3	4	18	0	3	m	1	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1
49	0	20	104	4	52	3	3	17	0	3	f	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1
54	1	31	120	4	59	3	1	26	0	3	m	2	0	1	1	1	0	0	1	1	1	1	0	1	0	0	1
36	1	5	33	2	16	2	3	3	0	1	f	6	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1
33	0	13	58	3	29	2	5	5	0	2	f	3	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1
56	1	13	46	2	24	2	3	1	0	1	m	2	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1
32	1	12	33	2	17	2	1	12	0	2	f	4	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1
58	1	11	47	2	25	2	1	17	0	3	m	6	1	0	1	0	1	0	0	1	1	1	0	0	0	0	1
49	1	27	43	2	22	2	1	17	0	3	f	2	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1
67	1	28	35	2	17	2	3	22	1	3	m	2	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1
55	0	1	59	3	29	2	2	11	0	2	f	1	0	0	0	0	8	1	0	1	1	1	0	0	0	1	1
72	0	1	20	1	10	1	2	24	1	3	f	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0
38	1	6	45	2	24	2	3	8	0	2	f	2	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1
47	0	3	81	4	41	3	2	21	0	3	m	1	0	0	1	0	0	0	1	1	1	1	0	0	0	1	1
25	1	3	15	1	8	1	2	0	0	1	f	3	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1
62	0	41	15	1	8	1	4	16	1	3	f	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0
55	1	4	111	4	55	3	2	16	0	3	f	4	1	0	1	1	1	1	0	1	1	1	0	0	0	1	1
28	0	8	18	1	9	1	2	0	0	1	f	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1
34	0	11	19	1	10	1	5	0	0	1	m	1	0	1	0	0	1	0	0	1	1	1	1	1	0	0	1
53	1	33	128	4	63	3	2	20	0	3	m	2	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1
42	1	22	59	3	30	2	3	2	0	1	m	2	0	1	1	1	0	1	1	1	1	1	0	0	1	0	1
56	1	4	119	4	60	3	2	19	0	3	m	5	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
39	1	5	112	4	55	3	4	1	0	1	m	2	1	0	1	0	1	1	1	1	1	1	1	0	0	1	1
45	1	7	61	3	30	3	3	12	0	2	m	2	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1
31	0	10	27	2	14	1	2	5	0	2	f	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
35	1	7	152	4	76	3	4	3	0	1	m	2	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
67	1	1	186	4	94	3	3	22	0	3	f	2	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1
46	0	5	47	2	24	2	1	19	0	3	f	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1
44	1	18	73	3	36	3	5	0	0	1	f	2	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1
21	1	2	19	1	9	1	2	2	0	1	f	5	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1
22	1	1	21	1	11	1	2	0	0	1	m	3	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1
43	1	13	67	3	33	3	1	17	0	3	m	2	1	1	1	1	9	1	1	1	1	1	0	1	1	0	1
60	1	24	60	3	30	2	2	20	0	3	m	3	0	1	1	0	1	1	1	1	1	1	0	1	0	0	1
35	1	13	68	3	34	3	3	2	0	1	m	3	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1
55	0	28	183	4	91	3	2	33	0	3	f	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1
30	1	2	33	2	16	2	1	4	0	1	f	4	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0
37	1	3	46	2	23	2	3	10	0	2	f	6	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
24	0	3	28	2	14	1	4	0	0	1	m	3	1	0	0	1	1	1	1	1	1	0	0	1	0	1	0
63	0	34	69	3	36	3	1	21	0	3	m	1	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0
43	0	23	44	2	21	2	1	10	0	2	f	3	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1
22	1	1	29	2	14	1	4	0	0	1	m	2	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1
37	0	6	17	1	9	1	4	3	0	1	m	1	1	0	0	0	1	1	0	1	1	0	1	1	0	0	1
30	1	4	47	2	24	2	5	1	0	1	m	2	1	0	1	0	9	1	1	1	1	1	0	1	0	1	1
44	1	4	80	4	41	3	4	13	0	2	f	5	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1
40	1	17	59	3	30	2	1	13	0	2	f	3	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1
23	0	3	31	2	15	2	3	2	0	1	m	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1
53	1	0	117	4	58	3	5	3	0	1	m	2	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1
64	1	26	16	1	8	1	1	25	1	3	m	4	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0
51	0	23	77	4	38	3	3	0	0	1	f	2	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1
36	0	4	29	2	15	1	3	5	0	2	m	2	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1
55	0	5	718	4	77	3	3	33	0	3	m	1	1	1	0	1	0	1	1	1	1	1	1	0	0	0	1
29	0	6	38	2	19	2	3	4	0	1	f	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1
